"id","horizon","category","compound","peak_area"
26,"L horizon","Aliphatic deriv.","n-fatty acid",615063
26,"L horizon","Aliphatic deriv.","n-fatty acid",813463
26,"L horizon","Others","Phytadiene1",479899
26,"L horizon","Others","Phytadiene3",196790
26,"L horizon","Others","Prist-1-ene",353747
26,"L horizon","CO2","Carbon dioxide",88553082
26,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",6282275
26,"L horizon","G-lignin","Apocynin",3255615
26,"L horizon","G-lignin","Coniferaldehyde",801708
26,"L horizon","G-lignin","Coniferyl alcohol trans",1166742
26,"L horizon","G-lignin","Creosol",3682712
26,"L horizon","G-lignin","Dihydroconiferyl alcohol",1040978
26,"L horizon","G-lignin","Phenol, 2-methoxy-",7502946
26,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",674433
26,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1234948
26,"L horizon","G-lignin","Trans-Isoeugenol",3216830
26,"L horizon","G-lignin","Vanillin",2300621
26,"L horizon","G-lignin","Propioguaiacone",1960465
26,"L horizon","Aliphatic deriv.","Ketone",322914
26,"L horizon","Aliphatic deriv.","Ketone",268516
26,"L horizon","Aliphatic deriv.","n-alkane",415207
26,"L horizon","Aliphatic deriv.","n-alkane",262138
26,"L horizon","Aliphatic deriv.","n-alkane",460198
26,"L horizon","Aliphatic deriv.","n-alkane",336084
26,"L horizon","Aliphatic deriv.","n-alkane",94566
26,"L horizon","Aliphatic deriv.","n-alkane",467992
26,"L horizon","Aliphatic deriv.","n-alkane",240321
26,"L horizon","Aliphatic deriv.","n-alkane",72019
26,"L horizon","Aliphatic deriv.","n-alkene",442666
26,"L horizon","Aliphatic deriv.","n-alkene",777709
26,"L horizon","Aliphatic deriv.","n-alkene",642119
26,"L horizon","Aliphatic deriv.","n-alkene",612635
26,"L horizon","Aliphatic deriv.","n-alkene",601082
26,"L horizon","Aliphatic deriv.","n-alkene",859628
26,"L horizon","Aliphatic deriv.","n-alkene",1013706
26,"L horizon","Aliphatic deriv.","n-alkene",781437
26,"L horizon","Aliphatic deriv.","n-alkene",168028
26,"L horizon","Aliphatic deriv.","n-alkene",618336
26,"L horizon","Aliphatic deriv.","n-alkene",1010420
26,"L horizon","N-compound","Cyclo (Pro-Pro)",680623
26,"L horizon","N-compound","Cyclo (Leu-Pro)",158837
26,"L horizon","N-compound","Diketodipyrrole",221424
26,"L horizon","N-compound","Pyridine, 4-methyl-",63997
26,"L horizon","Phenol","4-vinyl-phenol",4492967
26,"L horizon","Phenol","Phenol",1776213
26,"L horizon","Phenol","Phenol, 3-methyl-",3434649
26,"L horizon","S-lignin","4-methyl-syringol",197727
26,"L horizon","S-lignin","4-vinyl-syringol",835336
26,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",179840
26,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",211021
26,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",297970
26,"L horizon","S-lignin","Syringyl acetone",100911
26,"L horizon","Others","Beta-Sitosterol",3948222
26,"L horizon","Others","Stigmast-4-en-3-one",49781
26,"L horizon","Others","Stigmastan-3,5-diene",1561474
26,"L horizon","Unknown","Unknown",181517644
26,"L horizon","Others","Gamma-Tocopherol",318361
26,"L horizon","Others","Vitamin E",619261
27,"L horizon","Aromatic deriv.","Benzaldehyde",129510
27,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",117880
27,"L horizon","Aromatic deriv.","Ethylbenzene",220893
27,"L horizon","Aromatic deriv.","Styrene",184221
27,"L horizon","Aromatic deriv.","Toluene",549959
27,"L horizon","Carbohydrate","2H-Furan-3-one",1439175
27,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",329993
27,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",812578
27,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",3792453
27,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",564726
27,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",168868
27,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",682897
27,"L horizon","Carbohydrate","2-Furanmethanol",269566
27,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1053078
27,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1229866
27,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1438460
27,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",253419
27,"L horizon","Carbohydrate","2(5H)-Furanone",432223
27,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",174411
27,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",297966
27,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",642225
27,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2761022
27,"L horizon","Carbohydrate","Acetic acid",4645466
27,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",3822323
27,"L horizon","Carbohydrate","Levoglucosan",40599157
27,"L horizon","Carbohydrate","Butanedial",360101
27,"L horizon","Carbohydrate","Butyraldehyde",8695183
27,"L horizon","Carbohydrate","Dianhydrorhamnose",1243535
27,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",147180
27,"L horizon","Carbohydrate","Furfural",1799987
27,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1075564
27,"L horizon","Carbohydrate","Levosugars1",4590487
27,"L horizon","Carbohydrate","Levosugars2",4046381
27,"L horizon","Carbohydrate","Levosugars3",2471713
27,"L horizon","Aliphatic deriv.","n-fatty acid",344144
27,"L horizon","Aliphatic deriv.","n-fatty acid",632614
27,"L horizon","Others","Phytadiene1",166499
27,"L horizon","Others","Phytadiene3",96505
27,"L horizon","Others","Prist-1-ene",372470
27,"L horizon","CO2","Carbon dioxide",49904447
27,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",5853425
27,"L horizon","G-lignin","Apocynin",2777968
27,"L horizon","G-lignin","Coniferaldehyde",1186451
27,"L horizon","G-lignin","Coniferyl alcohol trans",967784
27,"L horizon","G-lignin","Creosol",4617663
27,"L horizon","G-lignin","Dihydroconiferyl alcohol",820918
27,"L horizon","G-lignin","Phenol, 2-methoxy-",5771788
27,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",786569
27,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1066418
27,"L horizon","G-lignin","Trans-Isoeugenol",3600850
27,"L horizon","G-lignin","Vanillin",2361805
27,"L horizon","G-lignin","Propioguaiacone",1606074
27,"L horizon","Aliphatic deriv.","Ketone",517969
27,"L horizon","Aliphatic deriv.","Ketone",479588
27,"L horizon","Aliphatic deriv.","n-alkane",246233
27,"L horizon","Aliphatic deriv.","n-alkane",205838
27,"L horizon","Aliphatic deriv.","n-alkane",349260
27,"L horizon","Aliphatic deriv.","n-alkane",329063
27,"L horizon","Aliphatic deriv.","n-alkane",184247
27,"L horizon","Aliphatic deriv.","n-alkane",730118
27,"L horizon","Aliphatic deriv.","n-alkane",412060
27,"L horizon","Aliphatic deriv.","n-alkane",43997
27,"L horizon","Aliphatic deriv.","n-alkene",306943
27,"L horizon","Aliphatic deriv.","n-alkene",484127
27,"L horizon","Aliphatic deriv.","n-alkene",444857
27,"L horizon","Aliphatic deriv.","n-alkene",674438
27,"L horizon","Aliphatic deriv.","n-alkene",520051
27,"L horizon","Aliphatic deriv.","n-alkene",771416
27,"L horizon","Aliphatic deriv.","n-alkene",851491
27,"L horizon","Aliphatic deriv.","n-alkene",768510
27,"L horizon","Aliphatic deriv.","n-alkene",122126
27,"L horizon","Aliphatic deriv.","n-alkene",526883
27,"L horizon","Aliphatic deriv.","n-alkene",847805
27,"L horizon","N-compound","Cyclo (Pro-Pro)",279334
27,"L horizon","N-compound","Cyclo (Leu-Pro)",88582
27,"L horizon","N-compound","Diketodipyrrole",155885
27,"L horizon","N-compound","Pyridine, 4-methyl-",21627
27,"L horizon","Phenol","4-vinyl-phenol",2793534
27,"L horizon","Phenol","Phenol",806727
27,"L horizon","Phenol","Phenol, 3-methyl-",2464247
27,"L horizon","S-lignin","4-methyl-syringol",204856
27,"L horizon","S-lignin","4-vinyl-syringol",772803
27,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",169992
27,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",283369
27,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",298777
27,"L horizon","S-lignin","Syringyl acetone",110622
27,"L horizon","Others","Beta-Sitosterol",2213296
27,"L horizon","Others","Stigmast-4-en-3-one",76997
27,"L horizon","Others","Stigmastan-3,5-diene",1341411
27,"L horizon","Unknown","Unknown",98645712
27,"L horizon","Others","Gamma-Tocopherol",410748
27,"L horizon","Others","Vitamin E",527676
28,"L horizon","Aromatic deriv.","Benzaldehyde",131535
28,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",195929
28,"L horizon","Aromatic deriv.","Ethylbenzene",446121
28,"L horizon","Aromatic deriv.","Styrene",267470
28,"L horizon","Aromatic deriv.","Toluene",838051
28,"L horizon","Carbohydrate","2H-Furan-3-one",2467811
28,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",346881
28,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1182567
28,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",6585133
28,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1130978
28,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",242458
28,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1308353
28,"L horizon","Carbohydrate","2-Furanmethanol",286997
28,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",1842827
28,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1412066
28,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2050074
28,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",477473
28,"L horizon","Carbohydrate","2(5H)-Furanone",681667
28,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",323778
28,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",536308
28,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",845018
28,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5054457
28,"L horizon","Carbohydrate","Acetic acid",9357690
28,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",6985293
28,"L horizon","Carbohydrate","Levoglucosan",59732057
28,"L horizon","Carbohydrate","Butanedial",354408
28,"L horizon","Carbohydrate","Butyraldehyde",14268826
28,"L horizon","Carbohydrate","Dianhydrorhamnose",2215036
28,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",247216
28,"L horizon","Carbohydrate","Furfural",3541329
28,"L horizon","Carbohydrate","Levoglucosenone and Maltol",2092528
28,"L horizon","Carbohydrate","Levosugars1",10171673
28,"L horizon","Carbohydrate","Levosugars2",26312543
28,"L horizon","Carbohydrate","Levosugars3",2827239
28,"L horizon","Aliphatic deriv.","n-fatty acid",522744
28,"L horizon","Aliphatic deriv.","n-fatty acid",712648
28,"L horizon","Others","Phytadiene1",393764
28,"L horizon","Others","Phytadiene3",234372
28,"L horizon","Others","Prist-1-ene",611171
28,"L horizon","CO2","Carbon dioxide",89235520
28,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",13478898
28,"L horizon","G-lignin","Apocynin",8088288
28,"L horizon","G-lignin","Coniferaldehyde",3002856
28,"L horizon","G-lignin","Coniferyl alcohol trans",2767498
28,"L horizon","G-lignin","Creosol",11568850
28,"L horizon","G-lignin","Dihydroconiferyl alcohol",1894489
28,"L horizon","G-lignin","Phenol, 2-methoxy-",13338420
28,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1850121
28,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",2366607
28,"L horizon","G-lignin","Trans-Isoeugenol",8966277
28,"L horizon","G-lignin","Vanillin",7063139
28,"L horizon","G-lignin","Propioguaiacone",3874494
28,"L horizon","Aliphatic deriv.","Ketone",562686
28,"L horizon","Aliphatic deriv.","Ketone",286035
28,"L horizon","Aliphatic deriv.","n-alkane",637123
28,"L horizon","Aliphatic deriv.","n-alkane",248079
28,"L horizon","Aliphatic deriv.","n-alkane",619470
28,"L horizon","Aliphatic deriv.","n-alkane",454833
28,"L horizon","Aliphatic deriv.","n-alkane",174185
28,"L horizon","Aliphatic deriv.","n-alkane",562756
28,"L horizon","Aliphatic deriv.","n-alkane",202837
28,"L horizon","Aliphatic deriv.","n-alkane",190572
28,"L horizon","Aliphatic deriv.","n-alkene",404078
28,"L horizon","Aliphatic deriv.","n-alkene",735189
28,"L horizon","Aliphatic deriv.","n-alkene",968579
28,"L horizon","Aliphatic deriv.","n-alkene",850571
28,"L horizon","Aliphatic deriv.","n-alkene",673350
28,"L horizon","Aliphatic deriv.","n-alkene",939034
28,"L horizon","Aliphatic deriv.","n-alkene",1083422
28,"L horizon","Aliphatic deriv.","n-alkene",813481
28,"L horizon","Aliphatic deriv.","n-alkene",270021
28,"L horizon","Aliphatic deriv.","n-alkene",324797
28,"L horizon","Aliphatic deriv.","n-alkene",1250953
28,"L horizon","N-compound","Cyclo (Pro-Pro)",604254
28,"L horizon","N-compound","Cyclo (Leu-Pro)",152762
28,"L horizon","N-compound","Diketodipyrrole",344788
28,"L horizon","N-compound","Pyridine, 4-methyl-",120454
28,"L horizon","Phenol","4-vinyl-phenol",3908900
28,"L horizon","Phenol","Phenol",1366045
28,"L horizon","Phenol","Phenol, 3-methyl-",4023211
28,"L horizon","S-lignin","4-methyl-syringol",1025892
28,"L horizon","S-lignin","4-vinyl-syringol",2857927
28,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",981561
28,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",1165356
28,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",1165338
28,"L horizon","S-lignin","Syringyl acetone",343615
28,"L horizon","Others","Beta-Sitosterol",1968608
28,"L horizon","Others","Stigmast-4-en-3-one",149366
28,"L horizon","Others","Stigmastan-3,5-diene",1216098
28,"L horizon","Unknown","Unknown",161613210
28,"L horizon","Others","Gamma-Tocopherol",375519
28,"L horizon","Others","Vitamin E",649575
29,"L horizon","Aromatic deriv.","Benzaldehyde",88429
29,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",146797
29,"L horizon","Aromatic deriv.","Ethylbenzene",239957
29,"L horizon","Aromatic deriv.","Styrene",235533
29,"L horizon","Aromatic deriv.","Toluene",822829
29,"L horizon","Carbohydrate","2H-Furan-3-one",1849598
29,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",519822
29,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1210369
29,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",1084433
29,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",828391
29,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",249406
29,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",935872
29,"L horizon","Carbohydrate","2-Furanmethanol",343384
29,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",2190859
29,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1965109
29,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1780789
29,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",330605
29,"L horizon","Carbohydrate","2(5H)-Furanone",701285
29,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",273851
29,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",495912
29,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1112463
29,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",4568613
29,"L horizon","Carbohydrate","Acetic acid",11505000
29,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",4713332
29,"L horizon","Carbohydrate","Levoglucosan",33218603
29,"L horizon","Carbohydrate","Butanedial",485012
29,"L horizon","Carbohydrate","Butyraldehyde",11685322
29,"L horizon","Carbohydrate","Dianhydrorhamnose",1886849
29,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",201361
29,"L horizon","Carbohydrate","Furfural",2513369
29,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1317708
29,"L horizon","Carbohydrate","Levosugars1",6649163
29,"L horizon","Carbohydrate","Levosugars2",22421686
29,"L horizon","Carbohydrate","Levosugars3",1512257
29,"L horizon","Aliphatic deriv.","n-fatty acid",406387
29,"L horizon","Aliphatic deriv.","n-fatty acid",538672
29,"L horizon","Others","Phytadiene1",442500
29,"L horizon","Others","Phytadiene3",126721
29,"L horizon","Others","Prist-1-ene",907499
29,"L horizon","CO2","Carbon dioxide",63726623
29,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7449128
29,"L horizon","G-lignin","Apocynin",3435988
29,"L horizon","G-lignin","Coniferaldehyde",1010361
29,"L horizon","G-lignin","Coniferyl alcohol trans",2203174
29,"L horizon","G-lignin","Creosol",4795415
29,"L horizon","G-lignin","Dihydroconiferyl alcohol",1272659
29,"L horizon","G-lignin","Phenol, 2-methoxy-",6116646
29,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1120435
29,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1307627
29,"L horizon","G-lignin","Trans-Isoeugenol",5330466
29,"L horizon","G-lignin","Vanillin",2409571
29,"L horizon","G-lignin","Propioguaiacone",1651312
29,"L horizon","Aliphatic deriv.","Ketone",1181622
29,"L horizon","Aliphatic deriv.","Ketone",378117
29,"L horizon","Aliphatic deriv.","n-alkane",622851
29,"L horizon","Aliphatic deriv.","n-alkane",271561
29,"L horizon","Aliphatic deriv.","n-alkane",455994
29,"L horizon","Aliphatic deriv.","n-alkane",399412
29,"L horizon","Aliphatic deriv.","n-alkane",178949
29,"L horizon","Aliphatic deriv.","n-alkane",423747
29,"L horizon","Aliphatic deriv.","n-alkane",187189
29,"L horizon","Aliphatic deriv.","n-alkane",374862
29,"L horizon","Aliphatic deriv.","n-alkene",335830
29,"L horizon","Aliphatic deriv.","n-alkene",729563
29,"L horizon","Aliphatic deriv.","n-alkene",719202
29,"L horizon","Aliphatic deriv.","n-alkene",843209
29,"L horizon","Aliphatic deriv.","n-alkene",955411
29,"L horizon","Aliphatic deriv.","n-alkene",1359556
29,"L horizon","Aliphatic deriv.","n-alkene",1279575
29,"L horizon","Aliphatic deriv.","n-alkene",743170
29,"L horizon","Aliphatic deriv.","n-alkene",176226
29,"L horizon","Aliphatic deriv.","n-alkene",111312
29,"L horizon","Aliphatic deriv.","n-alkene",1157471
29,"L horizon","N-compound","Cyclo (Pro-Pro)",554416
29,"L horizon","N-compound","Cyclo (Leu-Pro)",167036
29,"L horizon","N-compound","Diketodipyrrole",428545
29,"L horizon","N-compound","Pyridine, 4-methyl-",176807
29,"L horizon","Phenol","4-vinyl-phenol",3561059
29,"L horizon","Phenol","Phenol",1001203
29,"L horizon","Phenol","Phenol, 3-methyl-",3007481
29,"L horizon","S-lignin","4-methyl-syringol",801746
29,"L horizon","S-lignin","4-vinyl-syringol",2089807
29,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",688558
29,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",1186590
29,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",1112642
29,"L horizon","S-lignin","Syringyl acetone",327001
29,"L horizon","Others","Beta-Sitosterol",2733687
29,"L horizon","Others","Stigmast-4-en-3-one",70834
29,"L horizon","Others","Stigmastan-3,5-diene",1226510
29,"L horizon","Unknown","Unknown",132691018
29,"L horizon","Others","Gamma-Tocopherol",800816
29,"L horizon","Others","Vitamin E",1094374
30,"L horizon","Aromatic deriv.","Benzaldehyde",132393
30,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",142184
30,"L horizon","Aromatic deriv.","Ethylbenzene",332178
30,"L horizon","Aromatic deriv.","Styrene",199899
30,"L horizon","Aromatic deriv.","Toluene",793098
30,"L horizon","Carbohydrate","2H-Furan-3-one",2194816
30,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",414316
30,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",1203441
30,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",1341993
30,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",735217
30,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",250633
30,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1140007
30,"L horizon","Carbohydrate","2-Furanmethanol",431319
30,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",2552406
30,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2305308
30,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1726720
30,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",424458
30,"L horizon","Carbohydrate","2(5H)-Furanone",768493
30,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",281820
30,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",538067
30,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",1041829
30,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",4334597
30,"L horizon","Carbohydrate","Acetic acid",15302595
30,"L horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",5809731
30,"L horizon","Carbohydrate","Levoglucosan",53115154
30,"L horizon","Carbohydrate","Butanedial",777101
30,"L horizon","Carbohydrate","Butyraldehyde",13078950
30,"L horizon","Carbohydrate","Dianhydrorhamnose",1824881
30,"L horizon","Carbohydrate","Ethanone, 1-(2-furanyl)-",218626
30,"L horizon","Carbohydrate","Furfural",2901537
30,"L horizon","Carbohydrate","Levoglucosenone and Maltol",1720551
30,"L horizon","Carbohydrate","Levosugars1",6921097
30,"L horizon","Carbohydrate","Levosugars2",380079
30,"L horizon","Carbohydrate","Levosugars3",741365
30,"L horizon","Aliphatic deriv.","n-fatty acid",421882
30,"L horizon","Aliphatic deriv.","n-fatty acid",563403
30,"L horizon","Others","Phytadiene1",541418
30,"L horizon","Others","Phytadiene3",152673
30,"L horizon","Others","Prist-1-ene",578798
30,"L horizon","CO2","Carbon dioxide",74862491
30,"L horizon","G-lignin","2-Methoxy-4-vinylphenol",7158512
30,"L horizon","G-lignin","Apocynin",2977173
30,"L horizon","G-lignin","Coniferaldehyde",981436
30,"L horizon","G-lignin","Coniferyl alcohol trans",1203761
30,"L horizon","G-lignin","Creosol",3930452
30,"L horizon","G-lignin","Dihydroconiferyl alcohol",1186859
30,"L horizon","G-lignin","Phenol, 2-methoxy-",5702486
30,"L horizon","G-lignin","Phenol, 2-methoxy-4-(1-propenyl)-",1038562
30,"L horizon","G-lignin","Phenol, 4-ethyl-2-methoxy-",1249412
30,"L horizon","G-lignin","Trans-Isoeugenol",5001483
30,"L horizon","G-lignin","Vanillin",1893628
30,"L horizon","G-lignin","Propioguaiacone",1439065
30,"L horizon","Aliphatic deriv.","Ketone",977264
30,"L horizon","Aliphatic deriv.","Ketone",457919
30,"L horizon","Aliphatic deriv.","n-alkane",538274
30,"L horizon","Aliphatic deriv.","n-alkane",277990
30,"L horizon","Aliphatic deriv.","n-alkane",615222
30,"L horizon","Aliphatic deriv.","n-alkane",439542
30,"L horizon","Aliphatic deriv.","n-alkane",163110
30,"L horizon","Aliphatic deriv.","n-alkane",486861
30,"L horizon","Aliphatic deriv.","n-alkane",205916
30,"L horizon","Aliphatic deriv.","n-alkane",677829
30,"L horizon","Aliphatic deriv.","n-alkene",370576
30,"L horizon","Aliphatic deriv.","n-alkene",590190
30,"L horizon","Aliphatic deriv.","n-alkene",626274
30,"L horizon","Aliphatic deriv.","n-alkene",651689
30,"L horizon","Aliphatic deriv.","n-alkene",905306
30,"L horizon","Aliphatic deriv.","n-alkene",1142932
30,"L horizon","Aliphatic deriv.","n-alkene",1331982
30,"L horizon","Aliphatic deriv.","n-alkene",994548
30,"L horizon","Aliphatic deriv.","n-alkene",197117
30,"L horizon","Aliphatic deriv.","n-alkene",177267
30,"L horizon","Aliphatic deriv.","n-alkene",932787
30,"L horizon","N-compound","Cyclo (Pro-Pro)",610224
30,"L horizon","N-compound","Cyclo (Leu-Pro)",160679
30,"L horizon","N-compound","Diketodipyrrole",351064
30,"L horizon","N-compound","Pyridine, 4-methyl-",101842
30,"L horizon","Phenol","4-vinyl-phenol",3846687
30,"L horizon","Phenol","Phenol",1078983
30,"L horizon","Phenol","Phenol, 3-methyl-",2840349
30,"L horizon","S-lignin","4-methyl-syringol",562962
30,"L horizon","S-lignin","4-vinyl-syringol",1653842
30,"L horizon","S-lignin","Ethanone, 1-(4-hydroxy-3,5-dimethoxyphenyl)-",392297
30,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-",853782
30,"L horizon","S-lignin","Phenol, 2,6-dimethoxy-4-(2-propenyl)-",921364
30,"L horizon","S-lignin","Syringyl acetone",221184
30,"L horizon","Others","Beta-Sitosterol",2293732
30,"L horizon","Others","Stigmast-4-en-3-one",130788
30,"L horizon","Others","Stigmastan-3,5-diene",963643
30,"L horizon","Unknown","Unknown",131959593
30,"L horizon","Others","Gamma-Tocopherol",357291
30,"L horizon","Others","Vitamin E",671776
31,"L horizon","Aromatic deriv.","Benzaldehyde",70465
31,"L horizon","Aromatic deriv.","Benzene, 2-ethyl-1,3-dimethyl-",65277
31,"L horizon","Aromatic deriv.","Ethylbenzene",176186
31,"L horizon","Aromatic deriv.","Styrene",122466
31,"L horizon","Aromatic deriv.","Toluene",304586
31,"L horizon","Carbohydrate","2H-Furan-3-one",1479276
31,"L horizon","Carbohydrate","1-Acetyloxypropane-2-one",200286
31,"L horizon","Carbohydrate","1,2-Cyclopentanedione, 3-methyl-",698955
31,"L horizon","Carbohydrate","1,6-Anhydro-alpha-D-galactofuranose",4191742
31,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",485612
31,"L horizon","Carbohydrate","2-Cyclopenten-1-one, 2-methyl-",116230
31,"L horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",843510
31,"L horizon","Carbohydrate","2-Furanmethanol",175714
31,"L horizon","Carbohydrate","2-Propanone, 1-hydroxy-",564309
31,"L horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",751032
31,"L horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1190453
31,"L horizon","Carbohydrate","2(3H)-Furanone, 5-methyl-",310073
31,"L horizon","Carbohydrate","2(5H)-Furanone",379542
31,"L horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",186707
31,"L horizon","Carbohydrate","4-Cyclopentene-1,3-dione",330825
31,"L horizon","Carbohydrate","4-Hydroxy-3-methyl-(5H)-furanone",586706
31,"L horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",3949787
