"id","horizon","category","compound","peak_area"
13,"F/H horizon","Aliphatic deriv.","n-fatty acid",383616
13,"F/H horizon","Aliphatic deriv.","n-fatty acid",383392
13,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",2576559
13,"F/H horizon","Others","Phytadiene1",708037
13,"F/H horizon","Others","Phytadiene2",762962
13,"F/H horizon","Others","Phytadiene3",605210
13,"F/H horizon","Others","Prist-1-ene",2198984
13,"F/H horizon","CO2","Carbon dioxide",138536138
13,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",13726293
13,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1603311
13,"F/H horizon","G-lignin","Creosol",10708201
13,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",2159242
13,"F/H horizon","G-lignin","Eugenol",2573712
13,"F/H horizon","G-lignin","Phenol, 2-methoxy-",11323087
13,"F/H horizon","G-lignin","Trans-Isoeugenol",18026191
13,"F/H horizon","G-lignin","Vanillin",3689716
13,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",294210
13,"F/H horizon","Aliphatic deriv.","Ketone",419332
13,"F/H horizon","Aliphatic deriv.","Ketone",892692
13,"F/H horizon","Aliphatic deriv.","Ketone",1094841
13,"F/H horizon","Aliphatic deriv.","n-alkane",843211
13,"F/H horizon","Aliphatic deriv.","n-alkane",660240
13,"F/H horizon","Aliphatic deriv.","n-alkane",1005680
13,"F/H horizon","Aliphatic deriv.","n-alkane",839734
13,"F/H horizon","Aliphatic deriv.","n-alkane",710598
13,"F/H horizon","Aliphatic deriv.","n-alkane",477843
13,"F/H horizon","Aliphatic deriv.","n-alkane",1699770
13,"F/H horizon","Aliphatic deriv.","n-alkane",2198892
13,"F/H horizon","Aliphatic deriv.","n-alkane",350322
13,"F/H horizon","Aliphatic deriv.","n-alkene",1540547
13,"F/H horizon","Aliphatic deriv.","n-alkene",1070738
13,"F/H horizon","Aliphatic deriv.","n-alkene",2007181
13,"F/H horizon","Aliphatic deriv.","n-alkene",818755
13,"F/H horizon","Aliphatic deriv.","n-alkene",978106
13,"F/H horizon","Aliphatic deriv.","n-alkene",1019616
13,"F/H horizon","Aliphatic deriv.","n-alkene",1753316
13,"F/H horizon","Aliphatic deriv.","n-alkene",1816643
13,"F/H horizon","Aliphatic deriv.","n-alkene",287282
13,"F/H horizon","Aliphatic deriv.","n-alkene",564013
13,"F/H horizon","Aliphatic deriv.","n-alkene",3060460
13,"F/H horizon","N-compound","Cyclo (Pro-Pro)",1452186
13,"F/H horizon","N-compound","Cyclo (Leu-Pro)",689469
13,"F/H horizon","N-compound","Cyclo (Pro-Val)",338316
13,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3253106
13,"F/H horizon","N-compound","Pyrrole/Pyridine",2620791
13,"F/H horizon","Aliphatic deriv.","Other-aliphatics",137377
13,"F/H horizon","Phenol","P-Cresol",10149582
13,"F/H horizon","Phenol","Phenol",9292967
13,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",617678
13,"F/H horizon","Others","Beta-Sitosterol",3518030
13,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",4085057
13,"F/H horizon","Others","Stigmastan-3,5-diene",6325846
13,"F/H horizon","Unknown","Unknown",172223861
13,"F/H horizon","Others","Gamma-Tocopherol",922588
13,"F/H horizon","Others","Vitamin E",1781349
14,"F/H horizon","Aromatic deriv.","P-Xylene",1423325
14,"F/H horizon","Aromatic deriv.","Toluene",2360133
14,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2088995
14,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1573473
14,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",1770674
14,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",925181
14,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",341404
14,"F/H horizon","Carbohydrate","2H-Furan-3-one",2757512
14,"F/H horizon","Carbohydrate","3-Furaldehyde",3211250
14,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",1328439
14,"F/H horizon","Carbohydrate","Acetic acid",8144853
14,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",4844048
14,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",3130413
14,"F/H horizon","Carbohydrate","Levoglucosan",45521719
14,"F/H horizon","Carbohydrate","Butyraldehyde",9014167
14,"F/H horizon","Carbohydrate","Dianhydrorhamnose",707251
14,"F/H horizon","Carbohydrate","Levoglucosenone",3274196
14,"F/H horizon","Aliphatic deriv.","n-fatty acid",543516
14,"F/H horizon","Aliphatic deriv.","n-fatty acid",42197
14,"F/H horizon","Aliphatic deriv.","n-fatty acid",53736
14,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",362786
14,"F/H horizon","Others","Phytadiene1",222210
14,"F/H horizon","Others","Phytadiene2",294935
14,"F/H horizon","Others","Phytadiene3",362135
14,"F/H horizon","Others","Prist-1-ene",767745
14,"F/H horizon","CO2","Carbon dioxide",95186557
14,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",5605986
14,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1201488
14,"F/H horizon","G-lignin","Creosol",5028169
14,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",512351
14,"F/H horizon","G-lignin","Eugenol",1117155
14,"F/H horizon","G-lignin","Phenol, 2-methoxy-",5127333
14,"F/H horizon","G-lignin","Trans-Isoeugenol",6191618
14,"F/H horizon","G-lignin","Vanillin",2289753
14,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",150074
14,"F/H horizon","Aliphatic deriv.","Ketone",325461
14,"F/H horizon","Aliphatic deriv.","Ketone",646691
14,"F/H horizon","Aliphatic deriv.","Ketone",298794
14,"F/H horizon","Aliphatic deriv.","n-alkane",384810
14,"F/H horizon","Aliphatic deriv.","n-alkane",307949
14,"F/H horizon","Aliphatic deriv.","n-alkane",548405
14,"F/H horizon","Aliphatic deriv.","n-alkane",479832
14,"F/H horizon","Aliphatic deriv.","n-alkane",320113
14,"F/H horizon","Aliphatic deriv.","n-alkane",33686
14,"F/H horizon","Aliphatic deriv.","n-alkane",493640
14,"F/H horizon","Aliphatic deriv.","n-alkane",694018
14,"F/H horizon","Aliphatic deriv.","n-alkane",171020
14,"F/H horizon","Aliphatic deriv.","n-alkene",658079
14,"F/H horizon","Aliphatic deriv.","n-alkene",567404
14,"F/H horizon","Aliphatic deriv.","n-alkene",858423
14,"F/H horizon","Aliphatic deriv.","n-alkene",507659
14,"F/H horizon","Aliphatic deriv.","n-alkene",691798
14,"F/H horizon","Aliphatic deriv.","n-alkene",609319
14,"F/H horizon","Aliphatic deriv.","n-alkene",1007148
14,"F/H horizon","Aliphatic deriv.","n-alkene",710660
14,"F/H horizon","Aliphatic deriv.","n-alkene",262160
14,"F/H horizon","Aliphatic deriv.","n-alkene",118119
14,"F/H horizon","Aliphatic deriv.","n-alkene",1533795
14,"F/H horizon","N-compound","Cyclo (Pro-Pro)",468935
14,"F/H horizon","N-compound","Cyclo (Leu-Pro)",181147
14,"F/H horizon","N-compound","Cyclo (Pro-Val)",95807
14,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",668124
14,"F/H horizon","N-compound","Pyrrole/Pyridine",971074
14,"F/H horizon","Aliphatic deriv.","Other-aliphatics",61122
14,"F/H horizon","Phenol","P-Cresol",4662495
14,"F/H horizon","Phenol","Phenol",5320445
14,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",227365
14,"F/H horizon","Others","Beta-Sitosterol",991898
14,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",986080
14,"F/H horizon","Others","Stigmastan-3,5-diene",1991815
14,"F/H horizon","Unknown","Unknown",79663015
14,"F/H horizon","Others","Gamma-Tocopherol",369276
14,"F/H horizon","Others","Vitamin E",464850
15,"F/H horizon","Aromatic deriv.","P-Xylene",2955730
15,"F/H horizon","Aromatic deriv.","Toluene",2873429
15,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2854501
15,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",1857159
15,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3500811
15,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2662724
15,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",424760
15,"F/H horizon","Carbohydrate","2H-Furan-3-one",4415097
15,"F/H horizon","Carbohydrate","3-Furaldehyde",4914792
15,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",6106208
15,"F/H horizon","Carbohydrate","Acetic acid",11217589
15,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",16468893
15,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",8431751
15,"F/H horizon","Carbohydrate","Levoglucosan",156673130
15,"F/H horizon","Carbohydrate","Butyraldehyde",11806348
15,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2969115
15,"F/H horizon","Carbohydrate","Levoglucosenone",5413252
15,"F/H horizon","Aliphatic deriv.","n-fatty acid",3627330
15,"F/H horizon","Aliphatic deriv.","n-fatty acid",764109
15,"F/H horizon","Aliphatic deriv.","n-fatty acid",755871
15,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",3863650
15,"F/H horizon","Others","Phytadiene1",338625
15,"F/H horizon","Others","Phytadiene2",598541
15,"F/H horizon","Others","Phytadiene3",413601
15,"F/H horizon","Others","Prist-1-ene",1468719
15,"F/H horizon","CO2","Carbon dioxide",99201509
15,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",10190493
15,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1445217
15,"F/H horizon","G-lignin","Creosol",7958683
15,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1381971
15,"F/H horizon","G-lignin","Eugenol",1525993
15,"F/H horizon","G-lignin","Phenol, 2-methoxy-",10319012
15,"F/H horizon","G-lignin","Trans-Isoeugenol",14655443
15,"F/H horizon","G-lignin","Vanillin",3087488
15,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",106848
15,"F/H horizon","Aliphatic deriv.","Ketone",858586
15,"F/H horizon","Aliphatic deriv.","Ketone",2510609
15,"F/H horizon","Aliphatic deriv.","Ketone",1215294
15,"F/H horizon","Aliphatic deriv.","n-alkane",942624
15,"F/H horizon","Aliphatic deriv.","n-alkane",823786
15,"F/H horizon","Aliphatic deriv.","n-alkane",1227981
15,"F/H horizon","Aliphatic deriv.","n-alkane",1130359
15,"F/H horizon","Aliphatic deriv.","n-alkane",844588
15,"F/H horizon","Aliphatic deriv.","n-alkane",464856
15,"F/H horizon","Aliphatic deriv.","n-alkane",2062613
15,"F/H horizon","Aliphatic deriv.","n-alkane",2459955
15,"F/H horizon","Aliphatic deriv.","n-alkane",619886
15,"F/H horizon","Aliphatic deriv.","n-alkene",1274569
15,"F/H horizon","Aliphatic deriv.","n-alkene",1461835
15,"F/H horizon","Aliphatic deriv.","n-alkene",2171471
15,"F/H horizon","Aliphatic deriv.","n-alkene",753702
15,"F/H horizon","Aliphatic deriv.","n-alkene",1520930
15,"F/H horizon","Aliphatic deriv.","n-alkene",1098121
15,"F/H horizon","Aliphatic deriv.","n-alkene",2233142
15,"F/H horizon","Aliphatic deriv.","n-alkene",2214244
15,"F/H horizon","Aliphatic deriv.","n-alkene",624362
15,"F/H horizon","Aliphatic deriv.","n-alkene",637071
15,"F/H horizon","Aliphatic deriv.","n-alkene",4334644
15,"F/H horizon","N-compound","Cyclo (Pro-Pro)",969739
15,"F/H horizon","N-compound","Cyclo (Leu-Pro)",421011
15,"F/H horizon","N-compound","Cyclo (Pro-Val)",250824
15,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",5708374
15,"F/H horizon","N-compound","Pyrrole/Pyridine",1603664
15,"F/H horizon","Aliphatic deriv.","Other-aliphatics",294552
15,"F/H horizon","Phenol","P-Cresol",4601698
15,"F/H horizon","Phenol","Phenol",3307649
15,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",517680
15,"F/H horizon","Others","Beta-Sitosterol",3362783
15,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",4555038
15,"F/H horizon","Others","Stigmastan-3,5-diene",4779448
15,"F/H horizon","Unknown","Unknown",183043508
15,"F/H horizon","Others","Gamma-Tocopherol",1087766
15,"F/H horizon","Others","Vitamin E",1159216
16,"F/H horizon","Aromatic deriv.","P-Xylene",3160675
16,"F/H horizon","Aromatic deriv.","Toluene",3238714
16,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2963294
16,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2631620
16,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3496161
16,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2703287
16,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",481425
16,"F/H horizon","Carbohydrate","2H-Furan-3-one",4963592
16,"F/H horizon","Carbohydrate","3-Furaldehyde",6473226
16,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",5983474
16,"F/H horizon","Carbohydrate","Acetic acid",13240567
16,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",12842644
16,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",6941987
16,"F/H horizon","Carbohydrate","Levoglucosan",161196249
16,"F/H horizon","Carbohydrate","Butyraldehyde",12287428
16,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2878056
16,"F/H horizon","Carbohydrate","Levoglucosenone",4790069
16,"F/H horizon","Aliphatic deriv.","n-fatty acid",2531686
16,"F/H horizon","Aliphatic deriv.","n-fatty acid",553167
16,"F/H horizon","Aliphatic deriv.","n-fatty acid",603857
16,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",2707799
16,"F/H horizon","Others","Phytadiene1",484427
16,"F/H horizon","Others","Phytadiene2",796664
16,"F/H horizon","Others","Phytadiene3",492666
16,"F/H horizon","Others","Prist-1-ene",1596293
16,"F/H horizon","CO2","Carbon dioxide",133208677
16,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",12016039
16,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1702572
16,"F/H horizon","G-lignin","Creosol",9856900
16,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1572716
16,"F/H horizon","G-lignin","Eugenol",1947495
16,"F/H horizon","G-lignin","Phenol, 2-methoxy-",11787850
16,"F/H horizon","G-lignin","Trans-Isoeugenol",17373001
16,"F/H horizon","G-lignin","Vanillin",3836415
16,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",160150
16,"F/H horizon","Aliphatic deriv.","Ketone",499148
16,"F/H horizon","Aliphatic deriv.","Ketone",921658
16,"F/H horizon","Aliphatic deriv.","Ketone",568378
16,"F/H horizon","Aliphatic deriv.","n-alkane",795076
16,"F/H horizon","Aliphatic deriv.","n-alkane",549949
16,"F/H horizon","Aliphatic deriv.","n-alkane",975619
16,"F/H horizon","Aliphatic deriv.","n-alkane",752701
16,"F/H horizon","Aliphatic deriv.","n-alkane",585388
16,"F/H horizon","Aliphatic deriv.","n-alkane",625616
16,"F/H horizon","Aliphatic deriv.","n-alkane",1003002
16,"F/H horizon","Aliphatic deriv.","n-alkane",1408804
16,"F/H horizon","Aliphatic deriv.","n-alkane",266133
16,"F/H horizon","Aliphatic deriv.","n-alkene",1235325
16,"F/H horizon","Aliphatic deriv.","n-alkene",1380249
16,"F/H horizon","Aliphatic deriv.","n-alkene",2385676
16,"F/H horizon","Aliphatic deriv.","n-alkene",774277
16,"F/H horizon","Aliphatic deriv.","n-alkene",1002772
16,"F/H horizon","Aliphatic deriv.","n-alkene",875710
16,"F/H horizon","Aliphatic deriv.","n-alkene",1420096
16,"F/H horizon","Aliphatic deriv.","n-alkene",1360871
16,"F/H horizon","Aliphatic deriv.","n-alkene",316646
16,"F/H horizon","Aliphatic deriv.","n-alkene",652478
16,"F/H horizon","Aliphatic deriv.","n-alkene",2242721
16,"F/H horizon","N-compound","Cyclo (Pro-Pro)",1031144
16,"F/H horizon","N-compound","Cyclo (Leu-Pro)",423891
16,"F/H horizon","N-compound","Cyclo (Pro-Val)",244022
16,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",4357189
16,"F/H horizon","N-compound","Pyrrole/Pyridine",1929083
16,"F/H horizon","Aliphatic deriv.","Other-aliphatics",123637
16,"F/H horizon","Phenol","P-Cresol",5063935
16,"F/H horizon","Phenol","Phenol",3658087
16,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",661819
16,"F/H horizon","Others","Beta-Sitosterol",3580814
16,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1835503
16,"F/H horizon","Others","Stigmastan-3,5-diene",3689705
16,"F/H horizon","Unknown","Unknown",168796050
16,"F/H horizon","Others","Gamma-Tocopherol",964962
16,"F/H horizon","Others","Vitamin E",1067651
17,"F/H horizon","Aromatic deriv.","P-Xylene",2857191
17,"F/H horizon","Aromatic deriv.","Toluene",2953600
17,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",2812075
17,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",3367883
17,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3505873
17,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",3063597
17,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",485324
17,"F/H horizon","Carbohydrate","2H-Furan-3-one",6169611
17,"F/H horizon","Carbohydrate","3-Furaldehyde",6966002
17,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",6244953
17,"F/H horizon","Carbohydrate","Acetic acid",11881701
17,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",10609891
17,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",7624442
17,"F/H horizon","Carbohydrate","Levoglucosan",173477898
17,"F/H horizon","Carbohydrate","Butyraldehyde",10777120
17,"F/H horizon","Carbohydrate","Dianhydrorhamnose",4016698
17,"F/H horizon","Carbohydrate","Levoglucosenone",4831829
17,"F/H horizon","Aliphatic deriv.","n-fatty acid",2707940
17,"F/H horizon","Aliphatic deriv.","n-fatty acid",398788
17,"F/H horizon","Aliphatic deriv.","n-fatty acid",253691
17,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",1990858
17,"F/H horizon","Others","Phytadiene1",430298
17,"F/H horizon","Others","Phytadiene2",845495
17,"F/H horizon","Others","Phytadiene3",371928
17,"F/H horizon","Others","Prist-1-ene",1583288
17,"F/H horizon","CO2","Carbon dioxide",96872829
17,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",8762458
17,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",1404295
17,"F/H horizon","G-lignin","Creosol",6856878
17,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1063030
17,"F/H horizon","G-lignin","Eugenol",1211424
17,"F/H horizon","G-lignin","Phenol, 2-methoxy-",9365466
17,"F/H horizon","G-lignin","Trans-Isoeugenol",16547171
17,"F/H horizon","G-lignin","Vanillin",3020466
17,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",215488
17,"F/H horizon","Aliphatic deriv.","Ketone",856053
17,"F/H horizon","Aliphatic deriv.","Ketone",1342990
17,"F/H horizon","Aliphatic deriv.","Ketone",1663911
17,"F/H horizon","Aliphatic deriv.","n-alkane",864031
17,"F/H horizon","Aliphatic deriv.","n-alkane",678209
17,"F/H horizon","Aliphatic deriv.","n-alkane",1278252
17,"F/H horizon","Aliphatic deriv.","n-alkane",942261
17,"F/H horizon","Aliphatic deriv.","n-alkane",784764
17,"F/H horizon","Aliphatic deriv.","n-alkane",433800
17,"F/H horizon","Aliphatic deriv.","n-alkane",3207954
17,"F/H horizon","Aliphatic deriv.","n-alkane",5458574
17,"F/H horizon","Aliphatic deriv.","n-alkane",442305
17,"F/H horizon","Aliphatic deriv.","n-alkene",1385103
17,"F/H horizon","Aliphatic deriv.","n-alkene",1978399
17,"F/H horizon","Aliphatic deriv.","n-alkene",2205573
17,"F/H horizon","Aliphatic deriv.","n-alkene",805882
17,"F/H horizon","Aliphatic deriv.","n-alkene",1409758
17,"F/H horizon","Aliphatic deriv.","n-alkene",1268688
17,"F/H horizon","Aliphatic deriv.","n-alkene",2438689
17,"F/H horizon","Aliphatic deriv.","n-alkene",1978121
17,"F/H horizon","Aliphatic deriv.","n-alkene",1059256
17,"F/H horizon","Aliphatic deriv.","n-alkene",524707
17,"F/H horizon","Aliphatic deriv.","n-alkene",4385121
17,"F/H horizon","N-compound","Cyclo (Pro-Pro)",957388
17,"F/H horizon","N-compound","Cyclo (Leu-Pro)",340209
17,"F/H horizon","N-compound","Cyclo (Pro-Val)",200799
17,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3189815
17,"F/H horizon","N-compound","Pyrrole/Pyridine",1793862
17,"F/H horizon","Aliphatic deriv.","Other-aliphatics",239480
17,"F/H horizon","Phenol","P-Cresol",4447365
17,"F/H horizon","Phenol","Phenol",3075344
17,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",782278
17,"F/H horizon","Others","Beta-Sitosterol",2443914
17,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1536186
17,"F/H horizon","Others","Stigmastan-3,5-diene",4010983
17,"F/H horizon","Unknown","Unknown",175769530
17,"F/H horizon","Others","Gamma-Tocopherol",782210
17,"F/H horizon","Others","Vitamin E",1203909
18,"F/H horizon","Aromatic deriv.","P-Xylene",1771795
18,"F/H horizon","Aromatic deriv.","Toluene",1723587
18,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",1959601
18,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2249041
18,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",2431883
18,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",1788584
18,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",348589
18,"F/H horizon","Carbohydrate","2H-Furan-3-one",4315957
18,"F/H horizon","Carbohydrate","3-Furaldehyde",5060812
18,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",4594757
18,"F/H horizon","Carbohydrate","Acetic acid",8880341
18,"F/H horizon","Carbohydrate","Anhydropentose/anhydro-cyclofuranose",9332601
18,"F/H horizon","Carbohydrate","Benzofuran, 2,3-dihydro-",3799750
18,"F/H horizon","Carbohydrate","Levoglucosan",167935008
18,"F/H horizon","Carbohydrate","Butyraldehyde",8371720
18,"F/H horizon","Carbohydrate","Dianhydrorhamnose",2201409
18,"F/H horizon","Carbohydrate","Levoglucosenone",4773943
18,"F/H horizon","Aliphatic deriv.","n-fatty acid",686828
18,"F/H horizon","Aliphatic deriv.","n-fatty acid",131651
18,"F/H horizon","Aliphatic deriv.","n-fatty acid",94566
18,"F/H horizon","Aliphatic deriv.","Carboxylic-acid",546829
18,"F/H horizon","Others","Phytadiene1",299461
18,"F/H horizon","Others","Phytadiene2",431213
18,"F/H horizon","Others","Phytadiene3",378554
18,"F/H horizon","Others","Prist-1-ene",1500528
18,"F/H horizon","CO2","Carbon dioxide",82422685
18,"F/H horizon","G-lignin","2-Methoxy-4-vinylphenol",10251913
18,"F/H horizon","G-lignin","Benzoic acid, 4-hydroxy-3-methoxy-, methyl ester",3416181
18,"F/H horizon","G-lignin","Creosol",8406893
18,"F/H horizon","G-lignin","Dihydroconiferyl alcohol",1026256
18,"F/H horizon","G-lignin","Eugenol",1432264
18,"F/H horizon","G-lignin","Phenol, 2-methoxy-",17877218
18,"F/H horizon","G-lignin","Trans-Isoeugenol",14585393
18,"F/H horizon","G-lignin","Vanillin",6340885
18,"F/H horizon","Others","22,29,30 trisnorhop17(21)-ene",110915
18,"F/H horizon","Aliphatic deriv.","Ketone",1279494
18,"F/H horizon","Aliphatic deriv.","Ketone",2744777
18,"F/H horizon","Aliphatic deriv.","Ketone",1012213
18,"F/H horizon","Aliphatic deriv.","n-alkane",603809
18,"F/H horizon","Aliphatic deriv.","n-alkane",544975
18,"F/H horizon","Aliphatic deriv.","n-alkane",796168
18,"F/H horizon","Aliphatic deriv.","n-alkane",799603
18,"F/H horizon","Aliphatic deriv.","n-alkane",525315
18,"F/H horizon","Aliphatic deriv.","n-alkane",603564
18,"F/H horizon","Aliphatic deriv.","n-alkane",1281834
18,"F/H horizon","Aliphatic deriv.","n-alkane",2059467
18,"F/H horizon","Aliphatic deriv.","n-alkane",439494
18,"F/H horizon","Aliphatic deriv.","n-alkene",947809
18,"F/H horizon","Aliphatic deriv.","n-alkene",1530018
18,"F/H horizon","Aliphatic deriv.","n-alkene",1572057
18,"F/H horizon","Aliphatic deriv.","n-alkene",627812
18,"F/H horizon","Aliphatic deriv.","n-alkene",1400826
18,"F/H horizon","Aliphatic deriv.","n-alkene",1139565
18,"F/H horizon","Aliphatic deriv.","n-alkene",1963202
18,"F/H horizon","Aliphatic deriv.","n-alkene",1271047
18,"F/H horizon","Aliphatic deriv.","n-alkene",423697
18,"F/H horizon","Aliphatic deriv.","n-alkene",317803
18,"F/H horizon","Aliphatic deriv.","n-alkene",2817474
18,"F/H horizon","N-compound","Cyclo (Pro-Pro)",590830
18,"F/H horizon","N-compound","Cyclo (Leu-Pro)",226094
18,"F/H horizon","N-compound","Cyclo (Pro-Val)",150980
18,"F/H horizon","N-compound","Methyl N-acetyl-alpha-D-glucosaminide",3321834
18,"F/H horizon","N-compound","Pyrrole/Pyridine",1232995
18,"F/H horizon","Aliphatic deriv.","Other-aliphatics",410633
18,"F/H horizon","Phenol","P-Cresol",3060698
18,"F/H horizon","Phenol","Phenol",2554818
18,"F/H horizon","S-lignin","Phenol, 2,6-dimethoxy-",723842
18,"F/H horizon","Others","Beta-Sitosterol",1478382
18,"F/H horizon","Others","Cholesta-4,6-dien-3-ol,",1085214
18,"F/H horizon","Others","Stigmastan-3,5-diene",1011511
18,"F/H horizon","Unknown","Unknown",131549411
18,"F/H horizon","Others","Gamma-Tocopherol",981442
18,"F/H horizon","Others","Vitamin E",939262
19,"F/H horizon","Aromatic deriv.","P-Xylene",2110085
19,"F/H horizon","Aromatic deriv.","Toluene",3554236
19,"F/H horizon","Carbohydrate","2-Cyclopenten-1-one, 2-hydroxy-3-methyl-",3393543
19,"F/H horizon","Carbohydrate","2-Furancarboxaldehyde, 5-methyl-",2537836
19,"F/H horizon","Carbohydrate","2,3-Dihydro-5-methylfuran-2-one",3055324
19,"F/H horizon","Carbohydrate","2,5-Dimethyl-4-hydroxy-3(2H)-furanone",2522128
19,"F/H horizon","Carbohydrate","2(5H)-Furanone, 5-methyl-",594637
19,"F/H horizon","Carbohydrate","2H-Furan-3-one",3791617
19,"F/H horizon","Carbohydrate","3-Furaldehyde",4592074
19,"F/H horizon","Carbohydrate","4-Hydroxy-5,6-dihydro-(2H)-pyran-2-one",2022025
19,"F/H horizon","Carbohydrate","Acetic acid",17684480
